X,Y,OBJECTID,FACILITY_STATUS,STATUS_NOTE,NAME,CAD_NAME,AKA,TYPE,UNIT,CDF_UNIT,COUNTY,OWNER,FUNDING,STAFFING,ADDRESS,CITY,ZIP,PHONE_NUM,LAT,LON
-13652352.641,5116515.093,1305,Active,,Siskiyou ICC,SKU Siskiyou ICC,,ICC,SKU,SKU,Siskiyou,STATE,B,P,1809 Fair Lane Road,Yreka,96097,530-842-7066,41.70246832,-122.64115663
-13652357.3677,5116538.7364,1306,Active,,Siskiyou UH,SKU Siskiyou UH,,HQ,SKU,SKU,Siskiyou,STATE,B,P,1809 Fair Lane Road,Yreka,96097,530-842-3516,41.70262689,-122.64119909
-13598327.8322,5130376.8672,1307,Active,,Ball Mountain COM ,SKU Ball Mountain COM,,COM,SKU,SKU,Siskiyou,FEDERAL,B,P,10 Mi N Of Grass Lake Via Road,Grass Lake,96058,,41.79537068,-122.15584358
-13731620.0513,5139690.1591,1308,Active,,Slater Butte COM,SKU Slater Butte COM,SKUL T5,COM,SKU,SKU,Siskiyou,STATE,B,P,4.7 Miles North Of Happy Camp,Happy Camp,96039,,41.85771348,-123.35322776
-13634320.7944,5170658.6082,1309,Active,,Soda Mtn COM,SKU Soda Mtn COM,SKUL T3,COM,SKU,SKU,Siskiyou,DISTRICT OTHER,B,P,5 Miles Sw Of Lincoln,Ashland,97520,,42.06457793,-122.47917377
-13578024.8526,5171594.3253,1310,Active,,Mt Hamaker COM,SKU Mt Hamaker COM,SKUL T4,COM,SKU,SKU,Siskiyou,DISTRICT OTHER,B,P,4 Miles Sw Of Keno,Keno,97627,,42.07081788,-121.97345879
-13667435.6398,5121819.4208,1311,Active,,Gunsight COM,SKU Gunsight COM,SKUL T1,COM,SKU,SKU,Siskiyou,STATE,B,P,7.2 Miles West Of Yreka,Yreka,96097,,41.73803412,-122.77664949
-13650643.6722,5102641.6941,1312,Active,,Antelope Mtn COM,SKU Antelope Mtn COM,SKUL T2,COM,SKU,SKU,Siskiyou,STATE,B,P,5 Miles Wsw Of Grenada,Grenada,96038,,41.60935342,-122.62580472
-13607941.0515,5045559.3574,1313,Active,,Soda Ridge COM,SKU Soda Ridge COM,SKUL T7,COM,SKU,SKU,Siskiyou,STATE,B,P,1.8 Miles E Of Dunsmuir,Dunsmuir,96025,,41.22481495,-122.24220067
-13624403.4085,5075183.3435,1314,Active,,Weed Admin,No CAD name Entered,,FSB,SKU,SKU,Siskiyou,STATE,B,P,300 Us-97,Weed,96094,,41.42470666,-122.39002094
-13441967.0575,4225689.3572,1315,Active,,Morro Toro FS,SLU Morro-Toro Stn,#14,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,V,15325 Hwy 41,Atascadero,93422,805-466-5089,35.45354867,-120.75123185
-13451163.1023,4206009.7623,1316,Active,,South Bay FS,SLU South Bay Stn,SBTC,FSA,SLU,SLU,San Luis Obispo,DISTRICT OTHER,A,P,2315 Bayview Heights Drive,Los Osos,93402,805-528-1053,35.30941347,-120.83384132
-13429176.6394,4196286.4329,1317,Active,,Airport FS,SLU Airport Stn,#21,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,4651 Broad Street,San Luis Obispo,93401,805-544-5105,35.23810389,-120.6363336
-13423732.5215,4170250.2931,1318,Active,,Mesa FS,SLU Mesa Stn,#22,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,2391 Willow Road,Arroyo Grande,93405,805-473-7171,35.04684957,-120.58742829
-13467910.1511,4267196.6879,1319,Active,,Oak Shores FS,SLU Oak Shores Stn,#34,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,V,2569 Shoreline Drive,Paso Robles,93446,805-427-9548,35.75670669,-120.98428256
-13456935.3855,4262433.5394,1320,Active,,Heritage Ranch FS,SLU Heritage Ranch Stn,#33,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,4820 Heritage Road,Paso Robles,93446,805-227-6553,35.72197633,-120.88569458
-13422740.5453,4254018.8929,1321,Active,,Meridian FS,SLU Meridian Stn,#52,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,4050 Branch,Paso Robles,93446,805-237-3155,35.66058418,-120.57851716
-13416382.6241,4235645.8787,1322,Active,,Creston FS,SLU Creston Stn,#50,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,6055 Webster Rd,Creston,93432,805-238-4343,35.526373,-120.521403
-13358729.4019,4207584.2099,1323,Active,,Carrizo Plain FS,SLU Carrizo Plain Stn,#42,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,"13080 Soda Lake Rd, Pob 3099",California Valley,93453,805-475-2322,35.32095429,-120.0034954
-13434526.9959,4185948.8996,1324,Active,,Shell Beach FS,SLU Shell Beach Stn,#63,FSAB,SLU,SLU,San Luis Obispo,CITY,C,P,2555 Shell Beach Road,Pismo Beach,93449,805-773-7051,35.16222101,-120.68439667
-13438337.4198,4190242.8871,1325,Active,,Avila Valley FS,SLU Avila Valley Stn,#62,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,1551 Sparrow Street,San Luis Obispo,93405,805-595-2115,35.19374973,-120.71862629
-13429626.4517,4183481.3644,1326,Active,,Pismo Beach FS,SLU Pismo Stn,#64,FSA,SLU,SLU,San Luis Obispo,CITY,A,P,1000 Bello Street,Pismo Beach,93449,805-773-7050,35.14409754,-120.64037435
-13419104.4834,4219418.2386,1327,Active,,Parkhill FS,SLU Parkhill Stn,#40,FSAB,SLU,SLU,San Luis Obispo,STATE,C,P,6140 Parkhill Rd,Santa Margarita,93453,805-438-5426,35.40764635,-120.54585389
-13400778.2806,4253426.6606,1328,Active,,Shandon FS,SLU Shandon Stn,#51,FSB,SLU,SLU,San Luis Obispo,STATE,C,P,501 W. Center St,Shandon,93461,805-238-4957,35.65626154,-120.38122681
-13435761.0031,4243172.4876,1329,Active,,Paso Robles FS,SLU Paso Robles Stn,#30,FSAB,SLU,SLU,San Luis Obispo,STATE,C,P,2510 Ramada Dr,Paso Robles,93446,805-227-6553,35.58138058,-120.69548191
-13481276.5694,4242007.4178,1330,Temporarily Decommissioned,Station is under replacement construction expected completion Fall 2022,Cambria FS,SLU Cambria STN,#10,FSB,SLU,SLU,San Luis Obispo,STATE,C,P,6126 Coventry Ln,Cambria,93428,805-927-4262,35.57286827,-121.10435513
-13412540.3626,4169413.1118,1331,Active,,Nipomo FS,SLU Nipomo Stn,#20,FSAB,SLU,SLU,San Luis Obispo,STATE,C,P,450 Pioneer Av,Nipomo,93444,805-929-3911,35.04069241,-120.48688743
-13461120.4876,4253511.7322,1332,Active,,Las Tablas FS,SLU Las Tablas FS,#35,FSB,SLU,SLU,San Luis Obispo,STATE,B,P,275 Cypress Mt. Drive,Paso Robles,93446,805-238-4592,35.65688252,-120.92328999
-13455888.8127,4221266.3804,1333,Temporarily Decommissioned,"Under Construction, replacement expected completion Fall 2022",Cayucos FS,SLU Cayucos FS,#11,FSB,SLU,SLU,San Luis Obispo,STATE,B,P,Hwy. 1 @ Chaney,Cayucos,93430,805-995-1133,35.42117681,-120.87629309
-13379299.974,4215674.6189,1334,Active,,La Panza FS,SLU La Panza FS,#41,FSB,SLU,SLU,San Luis Obispo,STATE,B,P,"5398 Pozo Rd, Star Rt, Box 75A",Santa Margarita,93453,805-438-5460,35.38023192,-120.18828395
-13433865.9543,4204960.3684,1335,Active,,San Luis Obispo FS,SLU San Luis Obispo FS,#23,FSAB,SLU,SLU,San Luis Obispo,STATE,C,P,635 N. Santa Rosa,San Luis Obispo,93405,805-593-3484,35.30172037,-120.67845842
-13439956.8387,4208736.7335,1336,Active,,Cuesta CC,SLU Cuesta CC,Cuesta Camp,CC,SLU,SLU,San Luis Obispo,STATE,B,P,"Rt. 2, Box 427, Bld 962",San Luis Obispo,93401,805-543-9570,35.32940142,-120.73317376
-13429818.1181,4254424.0125,1337,Active,,Los Robles YCC - CLOSED,SLU Los Robles YCC,,YCC,SLU,SLU,San Luis Obispo,STATE,B,P,4735 Airport Road,Paso Robles,93446,,35.66354096,-120.64209606
-13428813.8191,4256358.2092,1338,Active,,Paso Robles AAB,SLU Paso Robles AAB,,AAB,SLU,SLU,San Luis Obispo,STATE,B,P,3403 Taxiway A,Paso Robles,93446,805-238-1878,35.67765626,-120.63307429
-13433889.2115,4204986.0281,1339,Active,,San Luis Obispo ICC,SLU San Luis Obispo ICC,HQ,ICC,SLU,SLU,San Luis Obispo,STATE,B,P,635 North Santa Rosa,San Luis Obispo,93405,805-543-6909,35.30190849,-120.67866735
-13433680.757,4204978.2295,1340,Temporarily Decommissioned,"Building Vacated for Rebuild, Estimated to be back in service 2025. Temporary SLU Headquarters is located at1150 LAUREL LANE SUITE 175 SAN LUIS OBISPO, CA 93401 (805) 543-4244",San Luis Obispo UH,SLU San Luis Obispo UH,,HQ,SLU,SLU,San Luis Obispo,STATE,B,P,635 North Santa Rosa,San Luis Obispo,93405,805-543-4244,35.30185131,-120.67679477
-13425274.6941,4207405.8205,1341,Active,,Mount Lowe COM,SLU Mount Lowe COM,,COM,SLU,SLU,San Luis Obispo,STATE,B,P,Mount Lowe Rd,,,805-543-4244,35.3196468,-120.60128183
-13386874.7298,4246750.4609,1342,Active,,Red Hill COM,SLU Red Hill COM,,COM,SLU,SLU,San Luis Obispo,STATE,B,P,,,,805-543-4244,35.60751663,-120.25632911
-13475659.3537,4256020.7846,1343,Active,,Rocky Butte COM,SLU Rocky Butte COM/LO,,COM,SLU,SLU,San Luis Obispo,STATE,B,P,,,,805-543-4244,35.67519403,-121.05389483
-13429858.2165,4255311.636,1344,Active,,North County Auto Shop,SLU North County Shop,,EQF,SLU,SLU,San Luis Obispo,STATE,B,P,4735 Airport Road,Paso Robles,93446,805-239-1579,35.67001894,-120.64245627
-13433835.1078,4205018.2208,1345,Active,,South County Auto Shop,SLU South County Shop,,EQF,SLU,SLU,San Luis Obispo,STATE,B,P,635 North Santa Rosa,Santa Rosa,93405,805-543-3875,35.3021445,-120.67818133
-13451376.2943,4206086.1076,1346,Active,,South Bay Training Center,SLU SBTC,,TC,SLU,SLU,San Luis Obispo,COUNTY,A,P,880 Manzanita Drive,Los Osos,93402,805-528-2160,35.30997312,-120.83575646
-13458960.92,4225161.6399,1347,Active,,Estero Bay Station,Estero Bay Station,#16,FSA,SLU,SLU,San Luis Obispo,COUNTY,A,P,"201 Cayucos Dr,",Cayucos,93430,8059953372,35.44968699,-120.90389029
-13441711.4967,4207745.5171,1348,Active,,South County Drill Grounds,South County Drill Grounds,SCDG,TC,SLU,SLU,San Luis Obispo,COUNTY,A,P,1666 Tehama Ave,San Luis Obispo,93405,,35.32213664,-120.74893612
-13439562.2252,4207920.2554,1349,Active,,San Luis Obispo FLS,SFM,,SFM,CDF,SLU,San Luis Obispo,STATE,B,P,"10 Sonoma Ave, Building 814",San Luis Obispo,93405,,35.32342221,-120.72964159
-13441093.0861,4207410.4881,1350,Active,,San Luis Obispo FSL,FSM,TORO Fire Center,FCCCC,SLU,SLU,San Luis Obispo,STATE,B,P,1569 Sutter Avenue,San Luis Obispo,93405,805-983-3960,35.31968586,-120.74339355
-13440955.8731,4207364.4451,1351,Active,,Toro Fire Center,,TORO CAMP,CC,TRO,SLU,San Luis Obispo,STATE,B,P,1575 Sutter Avenue,San Luis Obispo,93405,805-858-8947,35.31934837,-120.74216094
-13440655.741,4272188.633,1352,Active,,CNG 34A,,Rattlesnake Task Force 34A,CNA,CNA,SLU,San Luis Obispo,FEDERAL,B,P,Building 2001 Montana Blvd,San Miguel,93451,,35.793,-120.74
-13430015.4678,4255258.7271,1353,Active,,SLU Fuels Crew Station 98,,Crew3449,FCFFC,SLU,SLU,San Luis Obispo,STATE,B,P,4735 Airport Road,Paso Robles,93446,,35.66963769,-120.64388161
-13430060.4002,4199797.8309,1354,Active,,San Luis Obispo UH,SLU San Luis Obispo UH,,HQ,SLU,SLU,San Luis Obispo,DISTRICT OTHER,C,P,"1150 Laurel Lane, Suite 175",San Luis Obispo,93401,805-543-4244,35.264,-120.645
-13405263.543,4572680.1638,1355,Active,,Jamestown,TLU Jamestown Station,Sta 76,FSA,TCU,TCU,Tuolumne,FIRE DISTRICT,A,P,18249  4Th Ave,Jamestown,95327,209-984-5623,37.95222811,-120.42151836
-13394511.9156,4576116.62,1356,Active,,Mono Village,TLU Mono Village Station,Sta 51,FSA,TCU,TCU,Tuolumne,COUNTY,A,P,19500 Hillsdale Dr,Sonora,95370,209-532-5983,37.97656596,-120.32493486
-13398942.8183,4612725.4333,1357,Active,,Arnold FS,TCU Arnold FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,2517 Hwy 4,Arnold,95223,209-795-1542,38.23533782,-120.3647383
-13398778.4679,4534093.0478,1358,Active,,Blanchard FS,TCU Blanchard FS,,FSB,TCU,TCU,Tuolumne,STATE,B,P,2990 Hwy 132,La Grange,95329,209-852-2410,37.67839094,-120.36326198
-13429497.793,4576526.2815,1359,Active,,Copperopolis FS,TCU Copperopolis FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,409 N. Main St.,Copperopolis,95228,209-785-2234,37.97946677,-120.63921829
-13415734.3497,4613833.3602,1360,Active,,Esperanza FS,TCU Esperanza FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,9740 Mountain Ranch Rd,Mountain Ranch,95246,209-754-4402,38.24315499,-120.51557916
-13414286.2149,4556043.696,1361,Active,,Green Springs FS,TCU Green Springs FS,,FSB,TCU,TCU,Tuolumne,STATE,B,P,11600 La Grange Rd,Jamestown,95327,209-984-5574,37.83429039,-120.5025704
-13384857.6094,4556009.9781,1362,Active,,Groveland FS,TCU Groveland FS,,FSB,TCU,TCU,Tuolumne,STATE,B,P,11700 Merrell Rd,Groveland,95321,209-962-7821,37.83405115,-120.23820878
-13385212.8159,4639692.8411,1363,Active,,Hermit Springs FS,TCU Hermit Springs FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,"Stanislausnf, Forrd 7N09@7N03",West Point,95255,209-419-4496,38.42537193,-120.24139958
-13408548.0938,4599790.3308,1364,Active,,Murphys FS,TCU Murphys FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,33 Apple Blossom Dr,Murphys,95247,209-728-0398,38.14400991,-120.45102395
-13381546.934,4613471.0907,1365,Active,,Skull Creek FS,TCU Skull Creek FS,,FSB,TCU,TCU,Tuolumne,STATE,B,P,Forest Rd 5N20 At 5N38,Arnold,95223,209-795-1542,38.24059901,-120.20846843
-13384072.5885,4584916.255,1366,Active,,Twain Harte FS,TCU Twain Harte FS,,FSB,TCU,TCU,Tuolumne,STATE,B,P,22978 Meadow Dr.,Twain Harte,95383,209-586-3362,38.03885043,-120.23115679
-13447951.7747,4604018.2832,1367,Active,,Valley Springs FS,TCU Valley Springs FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,1855 New Hogan Parkway ,Valley Springs,95252,209-772-1330,38.17387387,-120.80499318
-13416994.6502,4636664.3717,1368,Active,,West Point FS,TCU West Point FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,22670 Hwy 26,West Point,95255,209-293-4222,38.40405576,-120.52690061
-13393767.5507,4573716.1864,1369,Active,,Standard FS,TCU Standard FS,,FSB,TCU,TCU,Tuolumne,STATE,B,P,18464 Striker Court,Sonora,95370,209-532-8182,37.95956633,-120.31824812
-13420350.9398,4591212.0181,1370,Active,,Altaville FS,TCU Altaville FS,,FSB,TCU,TCU,Calaveras,STATE,B,P,125 North Main St.,Altaville,95221,209-736-2037,38.08337986,-120.55705071
-13433022.0018,4606557.9995,1371,Active,,Headquarters FS,TCU San Andreas FS,Tuolumne-Calaveras HQ,FSB,TCU,TCU,Calaveras,STATE,B,P,785 Mountain Ranch Rd,San Andreas,95249,209-754-2735,38.19180714,-120.67087677
-13417285.2088,4568774.4744,1372,Active,,Baseline Fire Center,BSL,Baseline Fire Center,FCFFC,TCU,TCU,Tuolumne,STATE,B,P,16809 New Peoria Flat Rd.,Jamestown,95327,209-984-5287,37.92455723,-120.5295108
-13412806.0893,4594481.7245,1373,Active,,Vallecito CC,TCU Vallecito CC,Vallecito Camp,CC,TCU,TCU,Calaveras,STATE,B,P,3225 Six Mile Road,Angels Camp,95222,209-736-2553,38.10649552,-120.48927417
-13418453.9297,4564655.0947,1374,Active,,Sierra CC,TCU Sierra Training Center,Sierra Center,TC,TCU,TCU,Tuolumne,STATE,B,P,5100 O'Byrnes Ferry Rd,Jamestown,95327,209-984-4754,37.89536112,-120.5400096
-13403998.0592,4584568.2307,1375,Active,,Columbia HB,TCU Columbia HB,O22,HB,TCU,TCU,Tuolumne,STATE,B,P,10723 North Airport Rd,Columbia,95310,209-532-2911,38.03638811,-120.41015031
-13403998.0592,4584568.2307,1376,Active,,Columbia AAB,TCU Columbia AAB,Columbia,AAB,TCU,TCU,Tuolumne,STATE,B,P,10723 Airport Rd,Columbia,95310,209-532-2911,38.03638811,-120.41015031
-13432970.8028,4606548.8717,1377,Active,,Tuolumne-Calaveras ECC,TCU Tuolumne-Calaveras ECC,San Andreas,ECC,TCU,TCU,Calaveras,STATE,B,P,785 Mountain Ranch Road,San Andreas,95249,209-754-3831,38.1917427,-120.67041684
-13421637.5749,4555281.8377,1378,Active,,Rushing Mountain LO,TCU Rushing Mountain LO,,LO,TCU,TCU,Tuolumne,STATE,B,P,19 Mi Sw Sonora,Chinese Camp,95309,,37.82888498,-120.56860878
-13433007.7644,4606498.8042,1379,Active,,Tuolumne-Calaveras UH,TCU Tuolumne-Calaveras UH,San Andreas,HQ,TCU,TCU,Calaveras,STATE,B,P,785 Mountain Ranch Road,San Andreas,95249,209 754 3831,38.1913892,-120.67074887
-13398957.5283,4627883.7961,1380,Active,,Blue Mountain COM/LO,TCU Blue Mountain COM/LO,,COM/LO,TCU,TCU,Calaveras,STATE,B,P,3 Mi Sw Of 7N08 On Lookout Rd.,Arnold,95223,209-770-7093,38.34221721,-120.36487042
-13424053.2058,4582647.1619,1381,Active,,Fowler Peak COM/LO,TCU Fowler Peak COM/LO,,COM/LO,TCU,TCU,Calaveras,STATE,B,P,4 Mi S Of Hwy 4 On Stallion Rd,Angels Camp,95222,,38.02279471,-120.59030873
-13369692.4495,4631532.1506,1382,Active,,Liberty Hill COM,TCU Liberty Hill COM,,COM,TCU,TCU,Tuolumne,STATE,B,P,18.4 Miles Se Of Dorrington,Dorrington,95223,,38.3679177,-120.10197779
-13426724.7672,4611986.5889,1383,Active,,Sierra Vista COM/LO,TCU Sierra Vista COM/LO,,COM/LO,TCU,TCU,Calaveras,STATE,B,P,8 Mi E Of San Andreas,San Andreas,95249,,38.23012433,-120.61430775
-13397497.9083,4583788.9449,1384,Active,,Telegraph Hill COM,TCU Telegraph Hill COM,Telegraph,COM,TCU,TCU,Tuolumne,STATE,B,P,5 Mi Ne Of Sonora On 5N501,Sonora,95370,,38.03087421,-120.35175847
-13393708.7886,4573591.4391,1385,Active,,Standard Satellite Admin,TCU Standard Admin,South Division Headquarters,OC,TCU,TCU,Tuolumne,STATE,B,P,18440 Striker Court,Sonora,95370,209-532-7424,37.95868277,-120.31772025
-13401970.7438,4576763.3574,1386,Active,,Mother Lode Fire Center,TCU Sonora FS,,FCFFC,TCU,TCU,Tuolumne,STATE,B,P,2 South Forest Rd.,Sonora,95370,209-532-7424,37.98114542,-120.39193864
-13439077.9195,4596195.8673,1387,Active,,Bear Mtn COM,TCU Bear Mountain COM,,COM,TCU,TCU,Calaveras,FEDERAL,B,P,6 Mi Nw Of Pool Sta Rd ,San Andreas,95249,,38.118611,-120.725278
-13384086.3803,4556671.8527,1388,Active,,Groveland Station 78,TCU Groveland Station 78,,FSA,TCU,TCU,Tuolumne,DISTRICT OTHER,A,P,18930 Hwy 120,Groveland,95321,209-962-7891,37.83874688,-120.23128071
-13492080.3385,4565722.4619,1389,Active,,Stockton-Delta Center,STKCCC,,FCCCC,TCU,TCU,San Joaquin,STATE,B,P,7000 South Newcastle Road,Stockton,95215,209-235-1700,37.90293229,-121.20141983
-13591660.6578,4869839.2907,1390,Active,,Los Molinos Station 10,TGU Los Molinos Station 10,Station 10,FSA,TCR,TGU,Tehama,COUNTY,A,C,7930 Sherwood Blvd.,Los Molinos,96055,530-384-2345,40.02680685,-122.0959516
-13586792.0999,4855570.0111,1391,Active,,Vina FS,TGU Vina Co. 16,Station 16,FSL,TCR,TGU,Tehama,COUNTY,L,V,4560 Rowles Road,Vina,96092,530-839-2320,39.92858085,-122.05221662
-13584008.2296,4855529.496,1392,Active,,Vina HB,TGU Vina HB,Vina Helitack,HB,TGU,TGU,Tehama,STATE,B,P,4520 Highway 99E,Vina,96092,530-839-2121,39.92830175,-122.02720869
-13600832.4933,4855941.6419,1393,Active,,Corning Station 12,TGU Corning Station 12,Station 12,FSA,TCR,TGU,Tehama,COUNTY,A,C,988 Colusa Street,Corning,96021,530-824-5546,39.93114086,-122.1783436
-13600637.6841,4862214.1376,1394,Active,,Richfield FS,TGU Richfield Co. 11,Station 11,FSL,TGU,TGU,Tehama,COUNTY,L,V,6115 Grange Road,Corning,96021,,39.97433486,-122.1765936
-13599857.2231,4876317.8353,1395,Active,,El Camino FS,TGU El Camino Co. 9,Staion 9,FSL,TCR,TGU,Tehama,COUNTY,L,V,9580 Highway 99W,Gerber,96035,530-385-9707,40.07135685,-122.16958258
-13569385.1825,4911536.7822,1396,Active,,Ishi CC,TGU Ishi CC,Ishi Camp,CC,TGU,TGU,Tehama,STATE,B,P,30502 Plum Creek Road,Paynes Creek,96075,530-597-2352,40.31303181,-121.89584759
-13571357.2073,4914221.0043,1397,Active,,Paynes Creek FS,TGU Paynes Creek Co. 21,Station 21,FSL,TCR,TGU,Tehama,COUNTY,L,V,29960 Plum Creek Road,Paynes Creek,96075,,40.33141581,-121.91356259
-13572647.1775,4914353.161,1398,Active,,Paynes Creek FS ,TGU Paynes Creek FS,Paynes Creek,FSB,TGU,TGU,Tehama,STATE,B,P,29721 Highway 36E,Paynes Creek,96075,530-597-2641,40.33232081,-121.92515059
-13574645.8774,4915704.0508,1399,Active,,Inskip Hill COM/LO,TGU Inskip Hill COM/LO,Inskip,COM/LO,TGU,TGU,Tehama,STATE,,P,,Paynes Creek,96075,,40.34157091,-121.94310521
-13591544.535,4904168.3607,1400,Active,,Tuscan Butte COM,TGU Tuscan Butte COM,Tuscan Butte,COM,TGU,TGU,Tehama,STATE,,,25255 Tuscan Springs Rd,Red Bluff,96080,,40.26254043,-122.09490842
-13603687.5043,4893147.0868,1401,Active,,Red Bluff FS,TGU Red Bluff FS,Red Bluff,FSAB,TGU,TGU,Tehama,STATE,C,P,604 Antelope Blvd.,Red Bluff,96080,530-528-5160,40.18694784,-122.20399056
-13603687.1703,4893037.654,1402,Active,,Tehama-Glenn UH,TGU Tehama-Glenn UH,Headquarters,HQ,TGU,TGU,Tehama,STATE,B,P,604 Antelope Blvd.,Red Bluff,96080,530-528-5199,40.18619684,-122.20398756
-13603699.1928,4892931.5737,1403,Active,,Tehama-Glenn ECC,TGU Tehama-Glenn ECC,Red Bluff ECC,ECC,TGU,TGU,Tehama,STATE,C,P,605 Antelope Blvd.,Red Bluff,96080,530-529-8541,40.18546884,-122.20409556
-13612549.3149,4898082.8803,1404,Active,,Dibble Creek FS,TGU Dibble Creek Co. 14,Station 14,FSL,TCR,TGU,Tehama,COUNTY,L,V,20230 Highway 36W,Red Bluff,96080,530-527-8920,40.22081185,-122.28359755
-13603958.5672,4903835.6726,1405,Active,,Bend FS,TGU Bend Co. 5,Station 5,FSL,TCR,TGU,Tehama,COUNTY,L,V,22310 Bend Ferry Rd,Red Bluff,96080,,40.26025984,-122.20642555
-13630703.52,4881769.0558,1406,Active,,Red Bank FS,TGU Red Bank FS,Red Bank,FSB,TGU,TGU,Tehama,STATE,B,P,15905 Red Bank Road,Red Bluff,96080,530-527-6113,40.10881987,-122.44667954
-13635790.084,4906626.1063,1407,Active,,Baker FS,TGU Baker FS,Baker,FSB,TGU,TGU,Tehama,STATE,B,P,14802 Bowman Road,Cottonwood,96022,530-527-2635,40.27938612,-122.49237289
-13620404.1295,4916306.5118,1408,Active,,Bowman Station 3,TGU Bowman FS,Station 3,FSAB,TGU,TGU,Tehama,COUNTY,C,C,18355 Bowman Road,Cottonwood,96022,530-347-3473,40.34569584,-122.35415852
-13604737.8037,4917560.9497,1409,Active,,Lake California FS,TGU Lake California Co. 2,Station 2,FSL,TCR,TGU,Tehama,COUNTY,L,V,22097 Riverview Drive,Cottonwood,96022,530-347-4136,40.35428383,-122.21342554
-13567034.1149,4929066.931,1410,Active,,Manton FC,TGU Manton Co. 18,Station 18,FSL,TCR,TGU,Tehama,COUNTY,L,V,31190 Manton Road,Manton ,96059,530-474-3012,40.4330038,-121.87472758
-13566923.352,4929107.2958,1411,Active,,Manton FS,TGU Manton FS,Manton,FSB,TGU,TGU,Tehama,STATE,B,P,31200 Manton Road,Manton,96059,530-474-3124,40.4332798,-121.87373258
-13538020.6933,4916467.3246,1412,Active,,Mineral FS,TGU Mineral Co. 20,Station 20,FSL,TCR,TGU,Tehama,COUNTY,L,V,37900 Highway 36E,Mineral,96063,,40.34679678,-121.61409563
-13642749.0682,4806819.0846,1413,Active,,Elk Creek FS,TGU Elk Creek FS,Elk Creek,FSB,TGU,TGU,Glenn,STATE,B,P,3288 Ivory Mill Road,Elk Creek,95939,530-968-5381,39.59192792,-122.55488659
-13661352.4475,4815586.7375,1414,Active,,Valley View Fire Center,TGU Valley View Fire Center,Valley View Fire Center,FCFFC,TGU,TGU,Glenn,STATE,B,P,3337 Road 307,Elk Creek,95939,530-968-5355,39.65259492,-122.72200356
-13650966.339,4838674.6142,1415,Active,,Salt Creek CC,TGU Salt Creek CC,Salt Creek Camp,CC,TGU,TGU,Tehama,STATE,B,P,10655 Round Valley Road,Paskenta,96074,530-833-5562,39.8120949,-122.62870355
-13642758.7529,4849264.8577,1416,Active,,Paskenta FS,TGU Paskenta FS,Paskenta,FSB,TGU,TGU,Tehama,STATE,B,P,12960 Toomes Camp Road,Paskenta,96074,530-833-5504,39.88513289,-122.55497355
-13652407.4982,4855361.3711,1417,Active,,Eagle Peak LO,TGU Eagle Peak LO,Eagle Peak,LO,TGU,TGU,Tehama,STATE,,,,Paskenta,96074,,39.92714363,-122.64164969
-13603702.6606,4893184.1871,1418,Active,,Antelope FS,TGU Antelope Co. 1,Station 1,FSL,TCR,TGU,Tehama,COUNTY,L,V,604 Antelope Blvd.,Red Bluff,96080,530-528-5199,40.18720245,-122.20412672
-13625535.5349,4868174.3194,1419,Active,,Rancho Tehama FS,TGU Rancho Tehama Co. 13,Station 13,FSL,TCR,TGU,Tehama,COUNTY,L,V,17195 Rancho Tehama Road,Corning,96021,530-585-2240,40.01535292,-122.40025476
-13677636.2185,4909105.7851,1420,Active,,Pattymocus COM/LO,Pattymocus LO,Pattymocus LO,COM/LO,TGU,TGU,Tehama,STATE,,,Pattymocus Lookout Rd,Platina,96076,,40.29637788,-122.86828305
